,Address,tokenDistribution
172,0x227bD52478526100F0F0d15d24cf02444770bD87,100.0
173,0x0Abb26650211713a5Ea6B44D27d4Cea544C7a7CD,99.98999999999998
174,0xfB14feE4a541815C9DF860F7900D1039056CB45C,0.0
175,0xce5821858263c0870f213bb56c9b3869ca6f05b4,92.92000000000009
176,0xb7cc320c82845cb95cf28e54b9aec8bbfc19ecf8,0.0
177,0x86f6cd509fbde71ec7dce3e18150b1fb8add6aea,100.00999999999999
178,0xa5934bd7fe16ea8e7ce617b1e44ba08d4ddd7bc0,99.99000000000002
179,0x198d455935b8379a73868c60b3fc0ed19083fcb5,50.23999999999985
180,0xd175d05122680bf69391edb9dce3eef980d786e5,100.0
181,0x447c498f6a94ef1e5c39b2a162251aaf19569c80,99.99000000000002
182,0xd47eb177e24b2ce65d596ab7ad54f07376d736de,100.0
183,0x11efcb64955348bf311e6ae108ad2a70f61a823c,99.99000000000001
184,0x780A9Ae4858DbE18ff8E7f5C699d7382b9555D18,100.00000000000001
185,0xA01a2dCE8549ED5D2b55BBAFAa10c92816015984,99.96999999999996
186,0x0a7862DccbBb6Cd60042217F7dF1Be4F75441fb5,99.99999999999999
187,0x6aa04e30BB67B639be0C8c55C5bc881603349F8c,99.99000000000001
188,0x33dad834eca1290a330c4c4634bc3b64a0197120,93.16
189,0x87b335b7ea0beea958d67e448994789f739100c0,100.03999999999999
190,0x8396219be44092e6b4c6e9c91c663b4a0effda66,30.999999999999947
191,0x9f5211b8ba60111541b652fa31c54b3271e721c2,100.0
192,0xe2084b52fc6e767c68ed66acb8cb59423c300af2,22.189999999999973
193,0xFA7b54C1f722c77dCD5AA1b2f0316cC27162ae8B,100.00000000000003
194,0xc11924880b868be80166c15029b2bcccd3906225,100.0200000000002
195,0xedc8ba34ced3fb2508bbf297c2dd35217ab5471b,100.0
196,0xc6fa683d889c88cca067ad7363815993e24cc029,99.97999999999998
197,0x4a24ed2ae02f3af92e147373a179f0ae755d8c1b,100.0
198,0x4c0989477cdfd9978122e8c42fd5314493f6c306,37.200000000000024
199,0x370c62AC01549fEAeb5FAF6f5d1f30C69d6d8334,100.02
200,0x4b53e697dbc6dc1ad8aee38a11c32404c11f3d00,99.7700000000001
201,0xf51bbb5726513b7005d25f2973309661e5206556,34.41000000000004
202,0x6417eb98ee625a5fcc84d5ed496c36ccd5989f0e,100.0
203,0x37b61e75137AF572fC90A5bEA7B8F365e299c005,100.0
204,0x3E03029E65Df117168394485F5ccC1F0e79320FE,36.200000000000024
205,0x58ee19cd1dd5d465d1bc8fbcf99405379756e97c,99.99999999999999
206,0x7085f88a50a565cd7c8c1182d30ebfa25d8ed1fe,100.00000000000001
207,0x7acb26d7c8cadc4b29fc4b69caca43718140b830,100.0
208,0x4bf2b882fce8d718daeb05fe22b03e6f36d4fec5,100.00000000000007
209,0x825f9d86303764dd38bbc9f0ec23dfbe70ee56b3,100.0
210,0xfa58e0666134836e18f1ce20c8666fa30c6a0713,100.0
211,0x3145ff401b427c845c147aac1e20a040e5ac2de3,40.46999999999999
212,0xaaf821771ba5c5d945e5811cf05c3bbfb3f7c5fe,100.0
213,0xA92c55e631155715Aec7ceB0F9A41E650DD5cE92,100.0
214,0x287f6206Cd00B839c4C8E628539e4a7b49F6f052,99.98999999999997
215,0x1214c4fa18e4982b4263b3c5639a5300ad2f232f,100.0
216,0xfe014f483a43fe5749d33f3ef604ae8a7daf8212,100.02000000000001
217,0x13e5df365509382214f87bbaed324c04ca8bcabc,100.0
218,0x2bd248cca4379280e2662ab0828c8cda87806d03,100.00000000000004
219,0x2442baeba2562bdceb57f3c03be7f68f98cf22d1,100.01999999999998
220,0xD666Fdb74e611A97B1619c79E22A2eDCe66FA31d,100.0
221,0x66890cec4a3c0c73b1ad78a4a1f2fa618c3e0850,99.99000000000001
222,0xc466c024e689411328c20283d04196e6aa529af6,100.0
223,0xadfdad82a8a170982c2c1fb37ebc4a41af9fef17,85.13999999999996
224,0xE5A1E1E72D672dCDc69c4610b6A0f131b70357cc,99.99000000000001
225,0x44c9EAd96f0003F096AAB227EF63FF3F56b13FFd,94.57000000000002
226,0x513196cf698a8f39ee8f623958c4d70e097729c7,99.99999999999999
227,0xb79771d56454824d209c1180f535414ac133ad9b,100.0
228,0x9b707b728d741982b8a94ff6af90d5d2ee653988,99.98000000000006
229,0xC81E330871C6348aBf491364Ebb71e1acde4C064,99.98000000000002
230,0x5a022ea02e8C2b34b208ca075aAF98f535b000BD,100.00000000000001
231,0x1145edc164727bE95Dc2e5aDef1D85D8dc17137E,100.0
232,0x8373c71dd45574d3dd77925dc76a31dd01beb7a5,53.46
233,0x3e447c412a04c4b47569e2018cab032cf3db5b17,99.93
234,0xafa5269052d316f9174234ab8c877eeeaa5dcd92,99.99
235,0xd1359a3355321efcbd0c1192ca7f49bdc2a8ca59,99.99999999999999
236,0x8ac023Dabc8AAACF380376bec35E311a85be81Ac,0.0
237,0x1D3205c840AEcD7bB4dd72F4c2Ba3b568BC4A4Ea,98.99999999999986
238,0x3d66da3e5d12a192f5db2fd20d229aa8f1d9b60c,100.0
239,0x9886d6d4c9161a13d77b04969e7d639a3ad8fccc,100.01
240,0xfde7e9f6974fe741d746fd91146c85350ababedc,100.0
241,0x8BdC77bfe8c9425533d9aC8144D96ceF039384d6,100.0
242,0x55f89B67eDCB7aC982Eb0078b397CC9EFBA785eF,99.99999999999997
243,0xb453be2541a5ff4a831862403a8474fc8f856e7a,99.99000000000002
244,0xc4ee0aa2d993ca7c9263ecfa26c6f7e13009d2b6,88.55999999999999
245,0x947ae117c6eb0e3d9b199fe2e10c492291c36027,100.0
246,0x9eb95bed3ac33d2446398382a0b21e1ecd6cbac4,99.97999999999999
247,0x15EDf3CD4088Aa890E26F5F47fef055765a8C922,100.0
248,0x00AbbDd24450Ac270b5034B8f61ef0Ce952727e9,100.00000000000001
249,0xc36cb1ca26c1a112d290e4e71b29b1d61e47e720,99.99
250,0xcf72deff2e24263b4461806c9ff636a7a967bf99,15.669999999999968
251,0x3800eda929212b5f4ad47ba6565f3fedf28f79f0,100.0
252,0x526a7895318fa41ec8aa36d4a567b38669051213,100.0
253,0x7B894754A26790812Af33b95f51F21b99A9223cE,99.88999999999999
254,0x02567Ccb31ba5E0696C47FAd293544B95229f1f7,32.10999999999993
255,0x5ee9d70aE0e3B1949A802251ca55E6293ff49313,99.98999999999997
256,0xEa815025780645028a56bcB1A496C497b7622f5f,99.98000000000003
257,0xc50224b641d8c812d191c121b1fed19cdf542d5e,100.0
258,0xd0f9860e29f7974196eb6f5d52d040ad71a8cb17,99.99999999999999
259,0xa4075A08d652aefdF016cf8A0E3A6A9044D71444,100.00999999999998
260,0x6469fe997b93d57b81c7cfa3168dabeba1388f2e,99.96000000000001
261,0x7c5512d6fdbcb8401eb0198e6581f46129e9dabd,100.0
262,0x5845aaddd609b0bf2256433a1119699e804e5421,99.96000000000004
263,0x450ba7b2ff6d1707947acd0d25ef048735ddcf71,99.85000000000007
264,0x61ecfc1a749872b6ecc35a42537d3e602589bc91,99.99000000000002
265,0xC3202b6326B29c6828ba0d1b4B1381cE53B3a292,0.0
266,0x2bE28a87FE249A1190ED51CDa47FE2F7999528c3,1.14
267,0x00B784c0e9Dd20fc865f89D05D0cE4417eFb77a9,22.25999999999998
268,0xf8bd899a592a841d46f45fbc2523bb773e42b8d7,37.5
269,0x36e3b5b7065b6d6074e91c5a380de8efd8419b99,100.00999999999999
270,0xd7b422c3f8bcf041d5a7be37f6ab8aa51eeba0ad,100.02000000000001
271,0x5150fa7230c1a5f9295512abde1f5ae22a0711cb,100.04000000000023
272,0x6eccc9cbe8fed6242dfa05c218d4fd95e424c517,99.99000000000001
273,0x98d4610005dfcd4bd6532ce8f97d9447a057704e,100.00999999999999
274,0xd85cc92ad80d6576bb5efc1ca62cae36b36227f6,100.0
275,0x342691fd87ec21f809d238c927096347568e9e1d,100.01000000000008
276,0x09CD20eB902f62332CD3649967885aAC16149868,100.0
277,0xc1e62420e01ca004d6e5443f960206307764e083,100.0
278,0xe5aed934dca84983b3e6aae60fa18641cbea0f88,99.91999999999985
279,0xf2606d94e3d5b2cd5ae59a9b0ff00ac7fc3406dc,99.99
280,0x020dedb172c761cb55694385627a72eb95f4ffd5,13.40999999999997
281,0x4d37030eb8333125f55616b86f6fe67f93ed1196,99.91
282,0x771cde5f201f8b748cec42f6f7d259b91a91421b,99.24000000000001
283,0xed217f413a36824807e76a8eec486e6957df93df,99.99000000000001
284,0x36538cef06ff56bda2e8d41ec62137458a7f4a91,99.99
285,0x1BE721DFd808255c54174b20feD8Ae9d968b99Bd,83.48
286,0xdb4af4344ce87ec8a435f971294891fb846f0d29,100.02
287,0x5ba5e8be749162819445c537c9d7c2e1f179911b,100.0
288,0xa62f4e2289bfeffc15c4c5075bf8a00a1eee204e,99.99
289,0x25ba8135842fb8883084b4d682cf339ce50ee0aa,99.98000000000005
290,0x1aae22c7ffbbd98e0e88273b9bb75ad9a6a0a4cb,100.02999999999999
291,0x7e823b6d334daf960d734a8ef63a6ac5b951e502,100.02
292,0x6ca7da9fdd5a40d7c332fd05c8ac97aa5c9dcda8,88.44000000000004
293,0x51130bb4ef743ca2f3190d7fa15bb931c88a67a7,0.0
294,0x5c9b83ef7279c64e6db41b0ce9add1a2af8cad64,100.0
295,0x30f1f9fb7af0f680cf1421902eed703d93f4a300,99.87
296,0x68622ee35385c0fc319d8565dae73cf463d4daab,100.0
297,0xdc7b1007e9093edbb58491e264fdc5aed2919560,99.72000000000003
298,0x8a2A25D52B19a712bb661C8836Afcd526a355F85,100.0
299,0xcb32b158c0f74ee056fec4d6a9d54c5d34f57a49,100.0
300,0x25878616890B005588A4cCF6b5C80992CE1D672E,0.0
301,0x9fd5c7fb0f2d675d6ef47c758af28a2647e9a58b,100.02
302,0xe1383A7B063b98b18659ff9610e2f0A239d0B6E6,100.0
303,0x2540F6A6617D67b7D76D3De4048C4d76Ec0c970d,100.04999999999995
304,0x4d2002b3c4c35b9813e5a417bee139d6f8edea6f,99.88999999999999
305,0x620aBD0347da5B4e8Fa73152DD949D5B82CaF4D6,100.0
306,0x81cfaa05df0b01e125886af17fc645623e666612,100.02
307,0x7acd8968c685c98e2c6aaa24c35b8c9ce1c7bc5c,100.00999999999996
308,0x0f0f7318f5514167709021576e931f59c8b29ad4,99.99999999999999
309,0x2d3a452a0a12aa2a21d1b7900089b9dff6b82fc9,100.0
310,0xe0eddfabf497e873c3c4103d6af51c5f78b93197,92.87000000000002
311,0xffb3223300e12682182979a35e7369ee62b678f0,100.01999999999997
312,0xd33fb3aa635448117455093e763928a5e93a51e8,0.0
313,0x6e7fbe741c1d144f8090b10278aad980859ba3a5,100.0
314,0x19b208bfb95eb326c1052309018862877a65672f,100.01
315,0x8f3D4c23F160d6FD3593b73805A11B2ce6d1D94c,100.0
316,0x25ACB9A91783ACC1a0EdeFD69212B745711Fc6dC,99.99999999999997
317,0xdd37a246b8d3533c98ab1a54b2e61ee9e8dca981,100.00999999999996
318,0xd56053e4e8ccdbc3213dfc4f090d846c412ebc52,100.00999999999993
319,0x4d890e03f33a068c6407307981ea5ef82b976efd,99.48000000000019
320,0x0e1d9607fad8679a7dbde18808bcb17131a6537f,28.550000000000036
321,0xdcc5a4991fe4b13a57b537a1034c9f1bb2a53e73,99.98999999999995
322,0x9887Bb7857B85216d64261D484450f2b9130e2BC,100.0
323,0x23fa59242b6761acb71cac9ff667ced26c156dad,100.0
324,0x42612f43ba8883a01b6f0ca6f83a42af294a35dc,0.0
325,0x64cb7459f050931b1e5b66a5a1c9afd71a0d577f,10.810000000000032
326,0x21768bebd32f7990ac697ba57cc0c18060570b01,100.00000000000003
327,0xB0aE44e4e06d14f94F42eDDc93DBe87A4A1BE8c3,87.5
328,0x8405a36bb8205ba2f30cbd1fc4156d7e23687bfe,99.96000000000001
329,0x2efCa5D16496092b61Ca45045051830ef70Ec471,93.14999999999992
330,0x81e9d64e2fb94b8f2c28f800f1e5546b1dc7fedb,90.81999999999998
331,0xEe788E5307ca33333a84E3928d3b6535a5db85E8,60.930000000000035
332,0xde0963c810620a863c122a78dadce0e8c804c263,99.99
333,0x26745bcedb8d1a079f370088af9089ae478de7fa,100.0
334,0xbde1cd81b8d18bc428b57a5f8b0138b39d66ac65,100.00000000000003
335,0x0e132490b199a55dee7d820b9da362a3f00a1bd2,99.99999999999999
336,0x49AB56ef43f79eF8c22Ea0f3Bbb2FaC378341326,97.04000000000032
337,0x68158e843b883a978773574dc2ae58d36678b69f,100.0
338,0x5ce19fa80fb3be5f8374de83591320f4ed611ab1,99.9800000000001
339,0x0bb1e57ddf3b5b67b701492949d9f2b1e4643703,100.0
340,0xa3A7D6d3A46D4D1E00642b9DcCAd611C2aCF594d,100.0
341,0xd864cae97d9628261afc4d900a75dbbacaf446c4,99.99
342,0x9f288A981b54526A1A4c3bd3c6a4E43C14451d73,100.0
343,0xD6089DB710be6bdDDF6b96633A68EA485607faBB,0.0
344,0xf44697f9fb54e9cdab89167c78d60a4289b5301f,86.71999999999998
345,0xb11fce3ad581e60dd0054e106d424c33edef9ad7,99.99
346,0x522edcaba3368c5742b68030a06338322e101aa6,100.00999999999999
347,0x0a433b142287f1b1e954f89030fe7317b35a596f,100.0
348,0x8b02ec8874cd5bb65b5758ac846b421908779282,99.99
349,0x5dfe1550ddcd5e7f44c9ae944950cc2f26b735f4,100.00000000000001
350,0xfc57394b1891cd04996ef9b9716c0a04d105c153,100.0
351,0x4e6BcC4Ddb7Cc4Ad99C821638DB648488bBdF17d,100.02999999999997
352,0x8252290e86553a8e80c31f1a158b4c4dc4d46019,99.98
353,0xb773693cd46d4fe98735ea73b034d6870053118b,20.29999999999996
354,0x9bc6f2c49d0c0538e7c76a8a179ff0cec168577f,100.00000000000004
355,0xc83c2e155bac3208eae99a5d47cbdcd4df28aaaf,99.99999999999999
356,0x0341ba36aeb29a96713aa3a3774d6fd38344a994,100.0
357,0x5d26ea873513abd28b65d1aefe014bad7384322f,34.0
358,0x82ce8A98Bf1c5daBe24620220dd4bc5da0ba291d,65.94000000000001
359,0x5ea6982084922311544729ad113db87b1315c26a,100.0
360,0xe3b3e9353525d6f3e7eedb52e7b617f3813d4bfe,1.0
361,0xec82993014d026c19864d5c2e90effb5175b35b1,17.610000000000035
362,0xdc1454194f74522a2cce975113eecf1beaa62761,0.0
363,0x52F77b960891D7f359D5A0a9E81774fA34dAdf5B,99.99999999999996
364,0x823ac595c3078f8396a972d9bd270e2181d64f6e,100.08000000000011
365,0x1781e09b1e4bba2ee49a57ae59ccc32e2c67cc47,0.0
366,0x578a1125c293b4be829651abbd4f8875f2d75afd,2.96
367,0xe5d0232e951d5cf025ee62e53db9ae45a10dd9ae,99.99
368,0xA11E6E8c80A6F3432c24bcFEb209EB649110Ba96,56.72000000000006
